XSharp.VFP.DLL,AMembers,Programming,,
XSharp.Core.DLL,AmPm,Time,,
XSharp.VFP.DLL,ANetResources,Programming,,
VOGUIClasses.DLL,AnimateWindow,GUI,,
XSharp.Core.DLL,Ansi2Oem,String,Conversion,
XSharp.Core.DLL,Ansi2OemA,String,Conversion,
XSharp.Core.DLL,Ansi2OemBuff,String,Conversion,
XSharp.RT.DLL,Ansi2OemBuff,String,Conversion,
VOGUIClasses.DLL,ApplicationExec,GUI,,
XSharp.VFP.DLL,APrinters,Printing,,
XSharp.RT.DLL,AReplicate,Array,,
XSharp.RT.DLL,Array,Array,,
XSharp.RT.DLL,ArrayBuild,Array,,
XSharp.RT.DLL,ArrayCreate,Array,,
XSharp.RT.DLL,ArrayDeProtect,Array,,
XSharp.RT.DLL,ArrayGet,Array,,
XSharp.RT.DLL,ArrayInit,Array,,
XSharp.RT.DLL,ArrayNew,Array,,
XSharp.RT.DLL,ArrayProtect,Array,,
XSharp.RT.DLL,ArrayPut,Array,,
XSharp.RT.DLL,ArrayStore,Array,,
XSharp.RT.DLL,ArraySwap,Array,,
XSharp.Core.DLL,Asc,String,Conversion,
XSharp.RT.DLL,AScan,Array,,
XSharp.RT.DLL,AScanBin,Array,,
XSharp.RT.DLL,AScanBinExact,Array,,
XSharp.RT.DLL,AScanExact,Array,,
XSharp.Core.DLL,AscW,String,Conversion,
XSharp.RT.DLL,ASend,Programming,,
XSharp.VFP.DLL,ASessions,Sql,,
XSharp.RT.DLL,AsHexString,String,Conversion,
XSharp.RT.DLL,ASin,Numeric,,
XSharp.RT.DLL,ASize,Array,,
XSharp.VFP.DLL,ASize,Array,,
XSharp.RT.DLL,ASort,Array,,
XSharp.RT.DLL,AsPadr,String,Conversion,
XSharp.VFP.DLL,ASqlHandles,Sql,,
XSharp.RT.DLL,AsString,String,,
XSharp.RT.DLL,AsSymbol,Conversion,Symbol,
XSharp.VFP.DLL,AStackInfo,Programming,,
XSharp.VFP.DLL,ASubScript,Array,,
XSharp.Core.DLL,At,String,,
XSharp.VFP.DLL,At,String,,
XSharp.VFP.DLL,At_C,String,,
XSharp.Core.DLL,At2,String,,
XSharp.Core.DLL,At3,String,,
XSharp.VFP.DLL,ATagInfo,Index,Array,
XSharp.RT.DLL,ATail,Array,,
